ID,MS_SubClass,MS_Zoning,Lot_Area,Bldg_Type,House_Style,Year_Built,Roof_Matl,Exterior_1st,Mas_Vnr_Type,Foundation,Total_Bsmt_SF,Bsmt_Fin_Pct,Heating,Central_Air,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,TotRms_AbvGrd,Garage_Type,Garage_Cars,Garage_Area,Fireplaces,Pool_Area,Mo_Sold,Year_Sold,Sale_Type,Sale_Price
973,One_Story_1946_and_Newer_All_Styles,RL,19900,1FamDet,1-Story,1970,CompShg,Plywood,BrkFace,CBlock,1947,46.8,GasA,Y,2207,1,0,2,0,3,7,Attchd,2,576,1,0,7,2010,WRD,180000
974,Two_Story_1946_and_Newer,RL,14200,1FamDet,2-Story,1966,CompShg,MetalSd,BrkFace,CBlock,924,48.1,GasA,Y,2157,0,0,2,1,4,8,Attchd,2,487,2,0,5,2006,WRD,226000
975,One_Story_1946_and_Newer_All_Styles,RL,16492,1FamDet,1-Story,1966,CompShg,BrkFace,None,CBlock,1517,63.2,GasA,Y,1888,0,0,2,1,2,6,Attchd,2,578,1,0,6,2010,WRD,190000
976,Two_Story_1946_and_Newer,RL,14670,1FamDet,2-Story,1966,CompShg,VinylSd,BrkFace,CBlock,1104,52,GasA,Y,1988,0,0,2,1,4,9,Attchd,2,480,1,0,8,2008,WRD,227000
977,Two_Story_1946_and_Newer,RL,14670,1FamDet,2-Story,1966,CompShg,VinylSd,BrkFace,CBlock,1104,52,GasA,Y,1988,0,0,2,1,4,9,Attchd,2,480,1,0,8,2008,WRD,227000
978,One_Story_1946_and_Newer_All_Styles,RL,7390,1FamDet,1-Story,1955,CompShg,Wd Sdng,BrkFace,CBlock,1098,82.1,GasA,Y,1098,1,0,1,0,3,6,Attchd,1,260,0,0,7,2008,WRD,135000
979,One_Story_1946_and_Newer_All_Styles,RL,7390,1FamDet,1-Story,1955,CompShg,Wd Sdng,BrkFace,CBlock,1098,82.1,GasA,Y,1098,1,0,1,0,3,6,Attchd,1,260,0,0,7,2008,WRD,135000
980,One_Story_1946_and_Newer_All_Styles,RL,9204,1FamDet,1-Story,1963,CompShg,HdBoard,None,CBlock,1144,78.4,GasA,Y,1144,1,0,1,1,3,6,Detchd,1,336,0,0,8,2008,COD,124000
981,One_Story_1946_and_Newer_All_Styles,RL,9204,1FamDet,1-Story,1963,CompShg,HdBoard,None,CBlock,1144,78.4,GasA,Y,1144,1,0,1,1,3,6,Detchd,1,336,0,0,8,2008,COD,124000
982,One_Story_1946_and_Newer_All_Styles,RL,9723,1FamDet,1-Story,1963,CompShg,MetalSd,BrkFace,CBlock,1008,0,GasA,Y,1008,0,0,1,0,2,5,Attchd,2,430,0,0,10,2006,WRD,135000
983,Duplex_All_Styles_and_Ages,RL,7728,Duplex,S/Level,1962,CompShg,Wd Sdng,BrkFace,CBlock,1106,72.6,GasA,Y,1190,1,0,1,0,3,6,Attchd,2,540,0,0,5,2006,WRD,132500
984,One_Story_1946_and_Newer_All_Styles,RL,7763,1FamDet,1-Story,1962,CompShg,MetalSd,None,CBlock,931,65.7,GasA,Y,1283,1,0,1,0,3,6,Detchd,2,506,0,0,10,2008,WRD,140000
985,One_Story_1946_and_Newer_All_Styles,RL,7763,1FamDet,1-Story,1962,CompShg,MetalSd,None,CBlock,931,65.7,GasA,Y,1283,1,0,1,0,3,6,Detchd,2,506,0,0,10,2008,WRD,140000
986,Duplex_All_Styles_and_Ages,RL,8267,Duplex,1-Story,1958,CompShg,HdBoard,None,CBlock,1604,0,GasA,Y,1604,0,0,2,0,4,8,Attchd,2,576,0,0,3,2010,WRD,135000
987,One_Story_1946_and_Newer_All_Styles,RL,8197,1FamDet,1-Story,2003,CompShg,VinylSd,BrkFace,PConc,1480,80.2,GasA,Y,1480,1,0,2,0,3,7,Attchd,2,620,0,0,2,2010,WRD,214000
988,Split_or_Multilevel,RL,8163,1FamDet,S/Level,1959,CompShg,HdBoard,BrkFace,CBlock,1144,91,GasA,Y,1144,1,0,1,0,3,6,Attchd,1,796,1,0,3,2006,WRD,143000
989,One_Story_1946_and_Newer_All_Styles,RL,8050,1FamDet,1-Story,1959,CompShg,MetalSd,BrkFace,CBlock,1143,89,GasA,Y,1143,1,0,1,0,3,6,Attchd,1,308,0,0,5,2010,WRD,136000
990,One_Story_1946_and_Newer_All_Styles,RL,10552,1FamDet,1-Story,1959,CompShg,BrkFace,None,CBlock,1398,72.8,GasA,Y,1700,0,1,1,1,4,6,Attchd,2,447,1,0,4,2010,WRD,165500
991,One_Story_1946_and_Newer_All_Styles,RL,8856,1FamDet,1-Story,1957,CompShg,Wd Sdng,BrkFace,CBlock,1176,57.2,GasA,Y,1176,1,0,1,0,3,6,Attchd,1,292,2,0,5,2008,WRD,136500
992,One_Story_1946_and_Newer_All_Styles,RL,8856,1FamDet,1-Story,1957,CompShg,Wd Sdng,BrkFace,CBlock,1176,57.2,GasA,Y,1176,1,0,1,0,3,6,Attchd,1,292,2,0,5,2008,WRD,136500
993,One_Story_1946_and_Newer_All_Styles,RL,8400,1FamDet,1-Story,1957,CompShg,MetalSd,None,CBlock,1314,70.1,GasA,Y,1314,1,0,1,0,3,5,Attchd,1,294,0,0,6,2010,WRD,145000
994,One_Story_1946_and_Newer_All_Styles,RL,8400,1FamDet,1-Story,1957,CompShg,BrkFace,None,CBlock,1179,52.8,GasA,Y,1364,0,0,1,1,3,6,Attchd,1,331,1,0,3,2006,WRD,132000
995,One_Story_1946_and_Newer_All_Styles,RL,8760,1FamDet,1-Story,1959,CompShg,MetalSd,BrkFace,CBlock,1194,0,GasA,Y,1194,1,0,1,0,3,6,Attchd,1,312,0,0,4,2010,WRD,148000
996,One_Story_1946_and_Newer_All_Styles,RL,9840,1FamDet,1-Story,1959,CompShg,HdBoard,None,CBlock,1248,84.3,GasA,Y,1440,1,0,2,0,2,7,Attchd,1,480,0,0,6,2008,WRD,185000
997,One_Story_1946_and_Newer_All_Styles,RL,9840,1FamDet,1-Story,1959,CompShg,HdBoard,None,CBlock,1248,84.3,GasA,Y,1440,1,0,2,0,2,7,Attchd,1,480,0,0,6,2008,WRD,185000
998,One_Story_1946_and_Newer_All_Styles,RL,9120,1FamDet,1-Story,1958,CompShg,MetalSd,None,CBlock,1261,52.4,GasA,Y,1261,1,0,1,0,3,6,Attchd,2,433,1,0,11,2008,WRD,163000
999,One_Story_1946_and_Newer_All_Styles,RL,9120,1FamDet,1-Story,1958,CompShg,MetalSd,None,CBlock,1261,52.4,GasA,Y,1261,1,0,1,0,3,6,Attchd,2,433,1,0,11,2008,WRD,163000
1000,One_Story_1946_and_Newer_All_Styles,RL,9750,1FamDet,1-Story,1958,CompShg,MetalSd,BrkFace,CBlock,1442,42.1,GasA,Y,1442,0,0,1,1,4,7,Attchd,1,301,0,0,4,2007,COD,157900
1001,One_Story_1946_and_Newer_All_Styles,RL,9300,1FamDet,1-Story,1960,CompShg,MetalSd,BrkFace,CBlock,1268,54.9,GasA,Y,1264,1,0,1,0,3,6,Attchd,2,461,2,0,4,2010,WRD,167500
1002,One_Story_1946_and_Newer_All_Styles,RL,10725,1FamDet,1-Story,1959,CompShg,MetalSd,BrkFace,CBlock,1206,77.6,GasA,Y,1206,0,0,1,0,3,6,Attchd,1,312,0,0,5,2010,WRD,108538
1003,One_Story_1946_and_Newer_All_Styles,RL,11600,1FamDet,1-Story,1960,CompShg,Wd Sdng,BrkFace,CBlock,1383,40.8,GasA,Y,1383,0,0,1,1,3,7,Attchd,1,292,0,0,4,2006,WRD,145250
1004,One_Story_1946_and_Newer_All_Styles,RL,11988,1FamDet,1-Story,1957,CompShg,VinylSd,None,CBlock,1244,62.4,GasA,Y,1244,0,0,1,1,3,6,Attchd,1,336,2,0,5,2007,WRD,150000
1005,One_Story_1946_and_Newer_All_Styles,RL,13200,1FamDet,1-Story,1958,CompShg,Wd Sdng,BrkFace,CBlock,1395,68.6,GasA,Y,1570,1,0,1,0,3,5,Attchd,2,441,1,0,5,2008,WRD,166800
1006,One_Story_1946_and_Newer_All_Styles,RL,13200,1FamDet,1-Story,1958,CompShg,Wd Sdng,BrkFace,CBlock,1395,68.6,GasA,Y,1570,1,0,1,0,3,5,Attchd,2,441,1,0,5,2008,WRD,166800
1007,One_Story_1946_and_Newer_All_Styles,RL,9100,1FamDet,1-Story,1960,CompShg,HdBoard,BrkCmn,CBlock,1144,0,GasA,Y,1144,0,0,1,0,3,6,Attchd,1,336,1,0,6,2007,WRD,120000
1008,One_Story_1946_and_Newer_All_Styles,RL,9610,1FamDet,1-Story,1958,CompShg,Wd Sdng,BrkFace,CBlock,1121,18.1,GasA,Y,1336,0,0,1,1,3,7,Attchd,2,488,1,0,12,2006,WRD,162000
1009,One_Story_1946_and_Newer_All_Styles,RL,9736,1FamDet,1-Story,1957,CompShg,Wd Sdng,BrkFace,CBlock,1331,60.5,GasA,Y,1721,0,0,1,0,4,8,Attchd,2,464,3,0,4,2007,WRD,174850
1010,One_Story_1946_and_Newer_All_Styles,RL,9000,1FamDet,1-Story,1956,CompShg,Wd Sdng,BrkFace,CBlock,1196,51.5,GasA,Y,1196,1,0,1,0,2,6,Attchd,1,297,1,0,5,2008,WRD,139000
1011,One_Story_1946_and_Newer_All_Styles,RL,9000,1FamDet,1-Story,1956,CompShg,Wd Sdng,BrkFace,CBlock,1196,51.5,GasA,Y,1196,1,0,1,0,2,6,Attchd,1,297,1,0,5,2008,WRD,139000
1012,Split_or_Multilevel,RL,10000,1FamDet,S/Level,1956,CompShg,Wd Sdng,BrkFace,CBlock,1058,90.6,GasA,Y,1370,1,0,1,0,3,6,Basment,1,300,1,0,2,2006,WRD,148000
1013,One_Story_1946_and_Newer_All_Styles,RL,10032,1FamDet,1-Story,1959,CompShg,Wd Sdng,Stone,CBlock,1244,59,GasA,Y,1580,1,0,1,1,3,6,Attchd,2,440,2,0,6,2010,WRD,159500
1014,One_Story_1946_and_Newer_All_Styles,RL,14850,1FamDet,1-Story,1957,CompShg,Wd Sdng,None,CBlock,1092,81.9,GasA,Y,1092,1,0,1,0,2,6,Attchd,1,299,1,0,5,2006,WRD,141000
1015,One_Story_1946_and_Newer_All_Styles,RL,11900,1FamDet,1-Story,1957,CompShg,HdBoard,BrkFace,CBlock,1392,74.7,GasA,Y,1392,1,0,1,1,3,6,Attchd,2,458,2,0,6,2008,WRD,166000
1016,One_Story_1946_and_Newer_All_Styles,RL,11900,1FamDet,1-Story,1957,CompShg,HdBoard,BrkFace,CBlock,1392,74.7,GasA,Y,1392,1,0,1,1,3,6,Attchd,2,458,2,0,6,2008,WRD,166000
1017,One_Story_1946_and_Newer_All_Styles,RL,9770,1FamDet,1-Story,1957,CompShg,Wd Sdng,None,CBlock,922,55.5,GasA,Y,922,1,0,1,0,2,5,Attchd,1,308,0,0,4,2007,WRD,116000
1018,One_Story_1946_and_Newer_All_Styles,RL,10152,1FamDet,1-Story,1956,CompShg,Wd Sdng,None,CBlock,1124,81.3,GasA,Y,1124,1,0,1,0,3,6,Attchd,1,353,1,0,5,2006,WRD,153000
1019,One_Story_1946_and_Newer_All_Styles,RL,10011,1FamDet,1-Story,1957,CompShg,HdBoard,BrkFace,CBlock,1070,33.6,GasA,Y,1236,0,1,1,0,2,6,Attchd,1,447,1,0,5,2006,WRD,134450
1020,One_Story_1946_and_Newer_All_Styles,RL,9464,1FamDet,1-Story,1958,CompShg,MetalSd,BrkFace,CBlock,1080,52.7,GasA,Y,1080,0,0,1,0,3,5,Attchd,1,288,0,0,6,2008,WRD,136000
1021,One_Story_1946_and_Newer_All_Styles,RL,9464,1FamDet,1-Story,1958,CompShg,MetalSd,BrkFace,CBlock,1080,52.7,GasA,Y,1080,0,0,1,0,3,5,Attchd,1,288,0,0,6,2008,WRD,136000
1022,One_Story_1946_and_Newer_All_Styles,RL,10425,1FamDet,1-Story,1956,CompShg,MetalSd,None,CBlock,1104,70.1,GasA,Y,1104,1,0,1,0,3,5,Attchd,1,384,0,0,4,2008,WRD,133000
1023,One_Story_1946_and_Newer_All_Styles,RL,10425,1FamDet,1-Story,1956,CompShg,MetalSd,None,CBlock,1104,70.1,GasA,Y,1104,1,0,1,0,3,5,Attchd,1,384,0,0,4,2008,WRD,133000
1024,One_and_Half_Story_Finished_All_Ages,RL,8382,1FamDet,1.5 Fin,1956,CompShg,MetalSd,None,CBlock,832,0,GasA,Y,1337,0,0,1,0,3,5,Attchd,1,263,0,0,2,2010,WRD,108000
1025,One_Story_1946_and_Newer_All_Styles,RL,12155,1FamDet,1-Story,1970,CompShg,Plywood,None,CBlock,1657,74.6,GasA,Y,1657,0,1,2,0,3,7,Attchd,2,484,1,0,3,2007,WRD,163500
1026,Duplex_All_Styles_and_Ages,RL,7032,Duplex,S/Foyer,1979,CompShg,MetalSd,None,CBlock,943,100,GasA,Y,943,1,0,1,0,2,4,Detchd,2,600,2,0,12,2006,WRD,135960
1027,One_Story_1946_and_Newer_All_Styles,RL,11556,1FamDet,1-Story,1952,CompShg,MetalSd,Stone,CBlock,720,20.5,GasA,Y,882,1,0,1,0,2,4,Attchd,1,240,0,0,5,2008,WRD,116000
1028,One_Story_1946_and_Newer_All_Styles,RL,11556,1FamDet,1-Story,1952,CompShg,MetalSd,Stone,CBlock,720,20.5,GasA,Y,882,1,0,1,0,2,4,Attchd,1,240,0,0,5,2008,WRD,116000
1029,One_Story_1946_and_Newer_All_Styles,RL,10950,1FamDet,1-Story,1952,CompShg,Wd Sdng,None,CBlock,948,46.5,GasA,Y,948,0,0,1,0,2,5,Detchd,2,410,0,0,4,2007,WRD,125000
1030,One_Story_1946_and_Newer_All_Styles,RL,10950,1FamDet,1-Story,1952,CompShg,WdShing,None,CBlock,864,39.2,GasA,Y,1064,0,1,1,0,2,4,Detchd,1,318,0,0,5,2010,WRD,135000
1031,One_Story_1946_and_Newer_All_Styles,RL,9373,1FamDet,1-Story,1953,CompShg,MetalSd,BrkFace,CBlock,1152,60.4,GasA,Y,1152,0,0,1,1,3,6,Detchd,2,636,0,0,5,2008,WRD,137500
1032,One_Story_1946_and_Newer_All_Styles,RL,9373,1FamDet,1-Story,1953,CompShg,MetalSd,BrkFace,CBlock,1152,60.4,GasA,Y,1152,0,0,1,1,3,6,Detchd,2,636,0,0,5,2008,WRD,137500
1033,One_Story_1946_and_Newer_All_Styles,RL,12774,1FamDet,1-Story,1953,CompShg,MetalSd,None,PConc,984,76.4,GasW,N,950,0,0,1,0,2,5,Detchd,2,400,0,0,7,2008,WRD,130000
1034,One_Story_1946_and_Newer_All_Styles,RL,12774,1FamDet,1-Story,1953,CompShg,MetalSd,None,PConc,984,76.4,GasW,N,950,0,0,1,0,2,5,Detchd,2,400,0,0,7,2008,WRD,130000
1035,One_Story_1946_and_Newer_All_Styles,RL,10895,1FamDet,1-Story,1955,CompShg,MetalSd,None,CBlock,972,66.6,GasA,Y,972,0,0,1,0,3,5,Attchd,1,305,0,0,6,2010,WRD,122500
1036,One_Story_1946_and_Newer_All_Styles,RL,14250,1FamDet,1-Story,1957,CompShg,Plywood,BrkFace,CBlock,998,0,GasA,Y,1790,0,0,2,0,3,6,Attchd,2,540,2,0,9,2008,WRD,180000
1037,One_Story_1946_and_Newer_All_Styles,RL,14250,1FamDet,1-Story,1957,CompShg,Plywood,BrkFace,CBlock,998,0,GasA,Y,1790,0,0,2,0,3,6,Attchd,2,540,2,0,9,2008,WRD,180000
1038,One_Story_1946_and_Newer_All_Styles,RL,11310,1FamDet,1-Story,1954,CompShg,Wd Sdng,None,CBlock,1367,0,GasA,Y,1375,0,0,1,0,2,5,Attchd,2,451,1,0,6,2006,WRD,140000
1039,One_Story_1946_and_Newer_All_Styles,RL,8128,1FamDet,1-Story,1954,CompShg,MetalSd,BrkFace,CBlock,1062,46.1,GasA,Y,1062,1,0,1,0,3,6,Attchd,1,297,0,0,2,2009,WRD,131000
1040,One_Story_1946_and_Newer_All_Styles,RL,12778,1FamDet,1-Story,1952,CompShg,MetalSd,None,CBlock,1008,65.2,GasA,Y,1008,0,0,1,0,2,4,Attchd,1,280,0,0,1,2006,WRD,139500
1041,One_Story_1946_and_Newer_All_Styles,RL,7942,1FamDet,1-Story,1953,CompShg,Wd Sdng,None,CBlock,1040,100,GasA,Y,1040,0,1,1,0,3,6,Attchd,1,293,0,0,6,2007,WRD,136000
1042,One_Story_1946_and_Newer_All_Styles,RL,10170,1FamDet,1-Story,1951,CompShg,Wd Sdng,BrkFace,CBlock,216,0,GasA,Y,1575,0,0,1,1,2,5,Attchd,2,400,1,0,6,2006,WRD,155000
1043,Split_or_Multilevel,RL,7700,1FamDet,S/Level,1956,CompShg,VinylSd,None,CBlock,301,90,GasA,Y,1145,0,0,1,0,3,6,Detchd,2,684,0,0,9,2006,WRD,127000
1044,Split_or_Multilevel,RL,7134,1FamDet,S/Level,1955,CompShg,MetalSd,None,CBlock,384,100,GasA,Y,1360,0,0,1,0,3,6,Detchd,2,572,1,0,2,2007,WRD,130000
1045,One_Story_1946_and_Newer_All_Styles,RL,11050,1FamDet,1-Story,1956,CompShg,Wd Sdng,None,CBlock,1005,48.5,GasA,Y,1005,0,0,1,0,2,6,Attchd,1,319,1,0,7,2006,WRD,133500
1046,One_Story_1946_and_Newer_All_Styles,RL,13600,1FamDet,1-Story,1955,CompShg,HdBoard,None,CBlock,1056,100,GasA,Y,1056,1,0,1,1,3,6,Attchd,1,300,0,0,11,2006,WRD,125000
1047,One_Story_1945_and_Older,RL,7898,1FamDet,1-Story,1920,CompShg,MetalSd,None,BrkTil,576,0,GasA,Y,985,0,1,1,0,2,4,Detchd,2,676,0,0,4,2010,WRD,105000
1048,One_Story_1946_and_Newer_All_Styles,RL,15428,1FamDet,1-Story,1951,CompShg,MetalSd,None,CBlock,884,83.8,GasA,Y,884,1,0,1,0,2,4,Attchd,1,270,0,0,6,2006,WRD,142000
1049,One_Story_1946_and_Newer_All_Styles,RL,7200,1FamDet,1-Story,1955,CompShg,VinylSd,None,Slab,0,0,GasA,Y,827,0,0,1,0,2,5,Detchd,1,392,1,0,4,2010,WRD,107500
1050,One_Story_1946_and_Newer_All_Styles,RL,8400,1FamDet,1-Story,1955,CompShg,MetalSd,None,CBlock,923,85.9,GasA,Y,925,1,0,1,0,3,5,Attchd,1,390,2,0,3,2007,WRD,116900
1051,One_Story_1946_and_Newer_All_Styles,RL,13300,1FamDet,1-Story,1956,CompShg,Wd Sdng,None,CBlock,1015,48.6,GasA,Y,1384,1,0,1,0,2,6,Attchd,2,896,0,0,6,2006,WRD,159000
1052,One_Story_1946_and_Newer_All_Styles,RL,8838,1FamDet,1-Story,1957,CompShg,MetalSd,None,BrkTil,0,0,GasA,Y,1764,0,0,2,1,4,7,Attchd,1,301,1,0,10,2008,WRD,100000
1053,One_Story_1946_and_Newer_All_Styles,RL,8838,1FamDet,1-Story,1957,CompShg,MetalSd,None,BrkTil,0,0,GasA,Y,1764,0,0,2,1,4,7,Attchd,1,301,1,0,10,2008,WRD,100000
1054,One_Story_1946_and_Newer_All_Styles,RL,10200,1FamDet,1-Story,1954,CompShg,Wd Sdng,BrkFace,CBlock,1086,62.7,GasA,Y,1086,1,0,1,0,3,6,Attchd,2,490,0,0,5,2010,WRD,144900
1055,One_Story_1946_and_Newer_All_Styles,RL,5868,1FamDet,1-Story,1956,CompShg,MetalSd,None,CBlock,936,52.1,GasA,Y,936,1,0,1,0,2,4,Attchd,1,308,0,0,5,2010,WRD,129000
1056,One_Story_1946_and_Newer_All_Styles,RL,9532,1FamDet,1-Story,1953,CompShg,VinylSd,None,CBlock,1105,85.8,GasA,Y,1647,1,0,1,0,3,6,Attchd,1,280,1,368,2,2007,WRD,153000
1057,One_Story_1946_and_Newer_All_Styles,RL,15783,1FamDet,1-Story,1952,CompShg,Wd Sdng,None,CBlock,924,31.6,GasA,Y,924,0,0,1,0,2,6,Detchd,1,420,0,0,6,2007,WRD,112500
1058,One_and_Half_Story_Finished_All_Ages,RL,14190,1FamDet,1.5 Fin,1890,CompShg,VinylSd,None,CBlock,925,0,GasA,Y,1544,0,0,2,0,3,7,No_Garage,0,0,0,0,4,2007,WRD,138000
1059,Two_Family_conversion_All_Styles_and_Ages,RL,22136,2FmConv,1.5 Fin,1925,CompShg,MetalSd,None,CBlock,2171,46.8,GasA,Y,2640,2,0,2,1,5,10,Attchd,3,1008,1,0,7,2006,WRD,180000
1060,One_and_Half_Story_Finished_All_Ages,RL,7500,1FamDet,1.5 Fin,1947,CompShg,VinylSd,None,CBlock,784,0,GasA,Y,1312,0,0,1,1,3,6,Detchd,2,649,0,0,10,2006,WRD,127000
1061,Duplex_All_Styles_and_Ages,RL,12436,Duplex,1-Story,1957,CompShg,Wd Sdng,None,CBlock,1824,0,GasA,Y,1824,0,0,2,0,5,9,Detchd,2,484,0,0,1,2008,WRD,146000
1062,Duplex_All_Styles_and_Ages,RL,12436,Duplex,1-Story,1957,CompShg,Wd Sdng,None,CBlock,1824,0,GasA,Y,1824,0,0,2,0,5,9,Detchd,2,484,0,0,1,2008,WRD,146000
1063,One_and_Half_Story_Finished_All_Ages,RL,12099,1FamDet,1.5 Fin,1953,CompShg,MetalSd,None,CBlock,1216,16.2,GasA,Y,1728,1,0,1,0,3,7,Attchd,1,371,1,0,6,2007,WRD,156000
1064,One_Story_1945_and_Older,RL,10410,1FamDet,1-Story,1930,CompShg,VinylSd,None,PConc,713,0,GasA,Y,713,0,0,1,0,2,5,Detchd,1,371,0,0,10,2006,WRD,99800
1065,One_Story_1946_and_Newer_All_Styles,RL,10122,1FamDet,1-Story,1948,CompShg,MetalSd,None,Slab,0,0,GasA,N,869,0,0,1,0,1,3,Detchd,1,390,0,0,8,2008,WRD,89900
1066,One_Story_1946_and_Newer_All_Styles,RL,10122,1FamDet,1-Story,1948,CompShg,MetalSd,None,Slab,0,0,GasA,N,869,0,0,1,0,1,3,Detchd,1,390,0,0,8,2008,WRD,89900
1067,One_and_Half_Story_Finished_All_Ages,RL,7506,1FamDet,1.5 Fin,1925,CompShg,VinylSd,None,PConc,747,0,GasA,Y,1159,0,0,1,0,3,5,Detchd,1,288,0,0,5,2008,WRD,114000
1068,One_and_Half_Story_Finished_All_Ages,RL,7506,1FamDet,1.5 Fin,1925,CompShg,VinylSd,None,PConc,747,0,GasA,Y,1159,0,0,1,0,3,5,Detchd,1,288,0,0,5,2008,WRD,114000
1069,One_and_Half_Story_Unfinished_All_Ages,RL,5500,1FamDet,1.5 Unf,1956,CompShg,MetalSd,None,CBlock,882,0,GasA,Y,882,0,0,1,0,1,4,No_Garage,0,0,0,0,4,2007,WRD,103200
1070,One_Story_1946_and_Newer_All_Styles,RL,5400,1FamDet,1-Story,1954,CompShg,MetalSd,None,CBlock,833,49.8,GasA,Y,833,0,0,1,0,2,4,Detchd,1,326,0,0,8,2006,WRD,117000
1071,One_Story_1945_and_Older,RL,10914,1FamDet,1-Story,1929,CompShg,Wd Sdng,None,CBlock,715,0,GasA,N,715,0,0,1,0,2,4,Detchd,2,660,0,0,8,2006,WRD,68000
1072,Duplex_All_Styles_and_Ages,RL,6979,Duplex,S/Foyer,1980,CompShg,Plywood,None,CBlock,1056,100,GasA,Y,1056,2,0,0,0,0,4,Detchd,2,576,0,0,6,2010,WRD,144000
1073,One_and_Half_Story_Finished_All_Ages,RL,7008,1FamDet,1.5 Fin,1900,CompShg,MetalSd,None,BrkTil,448,0,GasA,N,720,0,0,1,0,1,5,Attchd,1,280,0,0,3,2006,WRD,86900
1074,One_Story_1945_and_Older,RL,10800,1FamDet,1-Story,1920,CompShg,Stucco,None,BrkTil,1120,73.3,GasA,Y,1130,1,0,1,0,2,5,Detchd,2,720,1,0,6,2006,WRD,120000
1075,Two_Story_1945_and_Older,RL,7200,1FamDet,2-Story,1915,CompShg,MetalSd,None,CBlock,663,50.9,GasA,Y,1595,0,0,2,0,3,7,Detchd,2,528,1,0,4,2006,WRD,155500
1076,One_and_Half_Story_Finished_All_Ages,RL,10930,1FamDet,1.5 Fin,1945,CompShg,MetalSd,None,CBlock,913,63.5,GasA,Y,1558,1,0,1,1,3,6,Attchd,1,288,1,0,4,2008,WRD,140000
1077,One_and_Half_Story_Finished_All_Ages,RL,10930,1FamDet,1.5 Fin,1945,CompShg,MetalSd,None,CBlock,913,63.5,GasA,Y,1558,1,0,1,1,3,6,Attchd,1,288,1,0,4,2008,WRD,140000
1078,One_Story_1945_and_Older,RL,5400,1FamDet,1-Story,1940,CompShg,VinylSd,None,PConc,672,0,GasA,Y,672,0,0,1,0,2,4,Detchd,1,308,0,0,7,2008,WRD,86900
1079,One_Story_1945_and_Older,RL,5400,1FamDet,1-Story,1940,CompShg,VinylSd,None,PConc,672,0,GasA,Y,672,0,0,1,0,2,4,Detchd,1,308,0,0,7,2008,WRD,86900
1080,One_and_Half_Story_Finished_All_Ages,RL,10836,1FamDet,1.5 Fin,1922,CompShg,Wd Sdng,None,BrkTil,892,0,GasA,Y,1436,0,1,1,0,3,7,Detchd,4,1488,1,0,6,2008,WRD,139000
1081,One_and_Half_Story_Finished_All_Ages,RL,10836,1FamDet,1.5 Fin,1922,CompShg,Wd Sdng,None,BrkTil,892,0,GasA,Y,1436,0,1,1,0,3,7,Detchd,4,1488,1,0,6,2008,WRD,139000
1082,Two_Family_conversion_All_Styles_and_Ages,RL,10800,2FmConv,1.5 Fin,1900,CompShg,Wd Sdng,None,CBlock,954,69.6,GasA,N,2414,0,0,2,0,3,10,Attchd,2,520,1,0,5,2006,Con,160000
1083,Two_Family_conversion_All_Styles_and_Ages,RL,10800,2FmConv,2-Story,1900,CompShg,MetalSd,None,BrkTil,0,0,GasA,N,1294,0,0,2,0,3,7,No_Garage,0,0,0,0,8,2008,WRD,106250
1084,Two_Family_conversion_All_Styles_and_Ages,RL,10800,2FmConv,2-Story,1900,CompShg,MetalSd,None,BrkTil,0,0,GasA,N,1294,0,0,2,0,3,7,No_Garage,0,0,0,0,8,2008,WRD,106250
1085,One_Story_1946_and_Newer_All_Styles,RL,9830,1FamDet,1-Story,1959,CompShg,Wd Sdng,None,CBlock,1063,31,GasA,Y,1287,1,0,1,0,3,7,Detchd,2,576,1,0,3,2010,WRD,162000
1086,Split_or_Multilevel,RL,13400,1FamDet,S/Level,1966,CompShg,VinylSd,BrkFace,CBlock,1024,62.8,GasA,Y,1086,1,0,1,0,3,6,Attchd,2,484,1,0,6,2006,WRD,159950
1087,Split_or_Multilevel,RL,10184,1FamDet,S/Level,1963,CompShg,HdBoard,BrkFace,CBlock,1083,53.5,GasA,Y,1146,0,1,1,0,3,6,Attchd,1,294,1,0,6,2006,WRD,165000
1088,Two_Story_1946_and_Newer,RL,9247,1FamDet,2-Story,1962,CompShg,HdBoard,BrkFace,CBlock,858,37.1,GasA,Y,1716,0,0,1,1,4,8,Attchd,2,490,1,0,3,2008,WRD,171000
1089,Two_Story_1946_and_Newer,RL,9247,1FamDet,2-Story,1962,CompShg,HdBoard,BrkFace,CBlock,858,37.1,GasA,Y,1716,0,0,1,1,4,8,Attchd,2,490,1,0,3,2008,WRD,171000
1090,One_and_Half_Story_Finished_All_Ages,RL,9786,1FamDet,1.5 Fin,1962,CompShg,Wd Sdng,None,CBlock,912,65.7,GasA,Y,1734,0,0,1,1,3,7,Attchd,2,440,1,0,6,2006,WRD,159000
1091,One_Story_1946_and_Newer_All_Styles,RL,9510,1FamDet,1-Story,1962,CompShg,HdBoard,BrkCmn,CBlock,1135,61.7,GasA,Y,1207,0,0,1,1,3,6,Attchd,1,264,0,0,5,2006,WRD,147000
